HG02614	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02614/HG02614.LSK110.R9_hapdup_dual_1.fasta
HG02614	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02614/HG02614.LSK110.R9_hapdup_dual_2.fasta
HG02615	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02615/HG02615.LSK110.R9_hapdup_dual_1.fasta
HG02615	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02615/HG02615.LSK110.R9_hapdup_dual_2.fasta
HG02694	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02694/HG02694.LSK110.R9_hapdup_dual_1.fasta
HG02694	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02694/HG02694.LSK110.R9_hapdup_dual_2.fasta
HG02731	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02731/HG02731.LSK110.R9_hapdup_dual_1.fasta
HG02731	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02731/HG02731.LSK110.R9_hapdup_dual_2.fasta
HG02817	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02817/HG02817.LSK110.R9_hapdup_dual_1.fasta
HG02817	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02817/HG02817.LSK110.R9_hapdup_dual_2.fasta
HG02974	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02974/HG02974.LSK110.R9_hapdup_dual_1.fasta
HG02974	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02974/HG02974.LSK110.R9_hapdup_dual_2.fasta
HG02979	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02979/HG02979.LSK110.R9_hapdup_dual_1.fasta
HG02979	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02979/HG02979.LSK110.R9_hapdup_dual_2.fasta
HG03022	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG03022/HG03022.LSK110.R9_hapdup_dual_1.fasta
HG03022	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG03022/HG03022.LSK110.R9_hapdup_dual_2.fasta
HG03069	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG03069/HG03069.LSK110.R9_hapdup_dual_1.fasta
HG03069	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG03069/HG03069.LSK110.R9_hapdup_dual_2.fasta
HG03120	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG03120/HG03120.LSK110.R9_hapdup_dual_1.fasta
